unique_trial_ID,ID,season,trial,task,path_efficiency,directional_path_efficiency,perc_backward,perc_backward_buffer,shrew_path_length,correct_path_length,total_deviation_sequences,first_deviation_point,first_deviation_length,total_deviations,total_deviation_length
winter_20210913-1_T8,20210913-1,winter,T8,maze,0.9094076655052264,0.8642857142857143,0.024390243902439,0.0281124497991967,111.03642319916806,144.68598156437363,4,3,5.3531126454490465,4,15.37536549366972
winter_20240225-4_T8,20240225-4,winter,T8,maze,0.3444730077120823,0.523109243697479,0.5921165381319623,0.3306451612903225,393.10343616349,141.96514974504746,8,1,3.1810677010775517,8,265.4094717034897
spring_20210913-1_T10,20210913-1,spring,T10,maze,0.9441489361702128,0.8870523415977961,0.0345744680851063,0.0092307692307692,121.50065130588187,146.2292825322292,3,1,2.8645367724297945,3,6.304245191142294
winter_20210910-1_T4,20210910-1,winter,T4,maze,0.7378048780487805,0.8668683812405447,0.4242160278745644,0.3003663003663003,300.47730933531125,145.32792880622006,9,2,31.366386264714723,9,80.0214408199652
winter_20210913-1_T6,20210913-1,winter,T6,maze,0.926056338028169,0.8659420289855072,0.028169014084507,0.0323886639676113,113.32281874888224,145.39898175104696,3,5,5.124813891227356,3,9.830509987258504
summer_20210802-1_T5,20210802-1,summer,T5,maze,0.2982456140350877,0.6560196560196561,0.5958291956305859,0.1080178173719376,391.189072791528,144.110093040922,3,1,256.1974697337202,3,257.32794296633017
spring_20240524-3_T3,20240524-3,spring,T3,maze,0.1537088962528677,0.3423212192262602,0.673846546010706,0.2626262626262626,542.9693272294252,139.48397829703362,7,1,363.78868444603415,7,400.26873761555066
winter_20210912-3_T4,20210912-3,winter,T4,maze,0.1500733598826241,0.1868595539481615,0.6522741563613498,0.5345345345345346,642.2765335799016,144.04970192135562,12,1,2.0910775719952412,12,402.63841403191105
spring_20240526-1_T1,20240526-1,spring,T1,maze,0.2043795620437956,0.5140740740740741,0.7043795620437956,0.2516175413371675,713.7543680301952,139.48397829703362,7,1,433.0371928839648,7,556.4750591674391
spring_20210803-8_T8,20210803-8,spring,T8,maze,0.2696105320899616,0.4372990353697749,0.5735052111903456,0.228149829738933,361.0448903098624,144.95511398001088,20,2,2.409423608334563,20,202.62845351707057
winter_20240228-3_T7,20240228-3,winter,T7,maze,0.9926739926739928,0.9560669456066946,0.1245421245421245,0.0896414342629482,118.34266115265284,139.26499276457352,1,7,1.184382565530241,1,1.184382565530241
spring_20210912-2_T4,20210912-2,spring,T4,maze,0.1755844155844156,0.552212389380531,0.7064935064935065,0.0340557275541795,499.04516001483,146.77729703212452,3,1,291.9186523725514,3,379.0660296209825
spring_20240526-3_T7,20240526-3,spring,T7,maze,0.7802964254577158,0.8548931383577053,0.2249346120313862,0.1402714932126696,148.92923650819702,139.80157522258443,7,1,1.5537487700247516,7,20.039997055238807
winter_20240228-2_T1,20240228-2,winter,T1,maze,0.3688524590163934,0.6125528062764032,0.6329198050509526,0.3742293464858199,937.3286478095264,141.58857805679864,21,1,0.173963514823047,21,544.2533181275641
summer_20210909-1_T1,20210909-1,summer,T1,maze,0.26049766718507,0.5751503006012024,0.6119751166407466,0.1059190031152648,312.80522297068603,142.12637247401645,9,1,182.49930884725097,9,201.21548860421015
winter_20210802-8_T8,20210802-8,winter,T8,maze,0.0060184474792423,0.0114108258404651,0.5278502378394967,0.0424242424242424,1331.673694944477,145.3227105861348,4,1,1177.4277358849165,4,1193.1176093807574
summer_20210802-2_T1,20210802-2,summer,T1,maze,0.1968921389396709,0.4269957983193277,0.6519195612431444,0.2279202279202279,601.1468946220384,141.88372293895895,8,1,356.25474895373833,8,441.8924032348954
spring_20240520-2_T8,20240520-2,spring,T8,maze,0.8177339901477833,0.7258883248730964,0.0295566502463054,0.0402684563758389,102.24052590661508,141.34066803174494,6,1,7.1195156202795244,6,17.49834613892519
winter_20210910-2_T6,20210910-2,winter,T6,maze,0.0508253287326307,0.0953779866823345,0.523827287139793,0.0947955390334572,589.0237751521439,144.3451506637849,6,1,424.4130373296461,6,454.0582453837027
spring_20210912-2_T8,20210912-2,spring,T8,maze,0.8013029315960912,0.82421875,0.1661237785016286,0.0982905982905982,117.24113544791892,145.55724813429387,7,1,6.52524343634735,7,21.69688072413225
spring_20240526-2_T7,20240526-2,spring,T7,maze,0.2807663964627855,0.6437246963562753,0.6359616801768607,0.1092436974789916,449.0559256327903,139.71344411196625,5,2,29.90283942513184,5,320.76183181867293
spring_20210912-2_T7,20210912-2,spring,T7,maze,0.1688790560471976,0.4432773109243697,0.6489675516224189,0.0365296803652968,400.39380458085,145.55724813429387,9,1,236.66743496735884,9,307.16990668392907
winter_20210802-1_T3,20210802-1,winter,T3,maze,0.0311355915432567,0.3598553345388788,0.9270424486295722,0.1440860215053763,1751.0749748556211,145.26053746444177,3,1,1577.9301646517986,3,1578.8618625640636
spring_20210912-1_T1,20210912-1,spring,T1,maze,0.6231281198003328,0.8447121820615796,0.3785357737104825,0.1438263229308005,199.3386517765651,144.36244140598214,7,2,52.91467282531838,7,57.39329447349212
winter_20210913-1_T4,20210913-1,winter,T4,maze,0.7054195804195804,0.8330849478390462,0.4134615384615384,0.2941919191919191,298.9800904314744,145.39898175104696,12,2,31.36944987958686,12,85.62315710703142
winter_20210912-1_T10,20210912-1,winter,T10,maze,0.9044368600682594,0.8461538461538461,0.0238907849829351,0.0281124497991967,107.25258335380724,145.30795537131806,4,1,6.817915735862929,4,16.516753725054127
spring_20240520-2_T3,20240520-2,spring,T3,maze,0.1654357459379616,0.3416898792943361,0.6022895125553914,0.1401869158878504,661.4325243612113,141.78928357575043,8,1,467.7766491195738,8,526.1313103554336
summer_20210802-7_T7,20210802-7,summer,T7,maze,0.182766439909297,0.5316804407713499,0.6707482993197279,0.0127877237851662,420.72804272224505,144.10710761337063,2,1,300.59174283307357,2,302.61450904770396
spring_20240524-2_T9,20240524-2,spring,T9,maze,0.0450143941376603,0.1477111845210004,0.722716566343889,0.0572289156626506,423.7024735731748,141.0065909394008,7,1,266.90344602258375,7,311.9424721454197
spring_20240520-2_T1,20240520-2,spring,T1,maze,0.3334542157751586,0.5128558310376492,0.6050770625566636,0.3710585585585585,1284.6393439651451,143.17778175148084,43,3,1.2469803409290376,43,767.4817232380682
winter_20210802-1_T5,20210802-1,winter,T5,maze,0.9679358717434868,0.9288888888888888,0.0981963927855711,0.0932754880694143,123.7791102828244,144.22658889883377,4,2,2.0125108228140505,4,5.930883209568903
spring_20210803-4_T2,20210803-4,spring,T2,maze,0.8714241293532339,0.9509004739336492,0.5899409203980099,0.5487585462396546,1334.694083032632,145.77669041544988,54,1,8.720007887634488,54,153.15140056845658
spring_20240526-2_T1,20240526-2,spring,T1,maze,0.1259445843828715,0.2913211719181868,0.7468513853904282,0.3872093023255814,2005.847637353532,139.71344411196625,26,1,1001.0795035250776,26,1649.532487826836
spring_20240520-4_T7,20240520-4,spring,T7,maze,0.9770642201834864,0.9414893617021276,0.1376146788990825,0.1386861313868613,117.77552090339354,141.3406680317449,2,1,2.268512871785473,2,4.086980430090774
winter_20210803-3_T6,20210803-3,winter,T6,maze,0.0640868499387147,0.2717678100263852,0.8009105235510419,0.1221590909090909,416.239415962661,145.41489066378492,3,1,307.1175454949703,3,310.42184555831847
winter_20210912-2_T6,20210912-2,winter,T6,maze,0.7943037974683544,0.8403041825095057,0.1677215189873417,0.0307017543859649,123.84115247625546,143.92414440122923,2,7,3.1347237103254413,2,14.958910773502478
summer_20210802-2_T2,20210802-2,summer,T2,maze,0.2503401360544218,0.5454545454545454,0.6587755102040816,0.2441988950276243,574.9937882397145,141.8904127152085,9,2,53.452026843146704,9,415.00541799182497
summer_20210909-1_T10,20210909-1,summer,T10,maze,0.6176470588235294,0.5588235294117647,0,0,94.42014053600114,140.83610618590137,8,1,6.202228644737694,8,32.23407412459792
summer_20210803-3_T3,20210803-3,summer,T3,maze,0.8945578231292517,0.8373702422145328,0.0170068027210884,0.0041152263374485,110.81545203470546,141.16183594695823,5,2,2.4402050107668822,5,10.666098215053555
spring_20210803-8_T1,20210803-8,spring,T1,maze,0.0402536350716081,0.0478588113158577,0.5787689952990052,0.4939626783754116,5084.5286790478285,145.26336058593068,27,1,17.180142159120965,27,4448.84185843252
summer_20210802-1_T10,20210802-1,summer,T10,maze,0.9234449760765552,0.8995215311004785,0,0,117.0917950639842,143.16706694589502,5,5,1.3117199862359226,5,6.706459712066895
summer_20210803-1_T6,20210803-1,summer,T6,maze,0.6635220125786163,0.8867924528301887,0.3333333333333333,0.0716049382716049,116.82847934440564,142.04638913573132,3,3,12.06514164532368,3,24.62309542913704
spring_20240520-2_T7,20240520-2,spring,T7,maze,0.8810572687224669,0.7892376681614349,0.0176211453744493,0.0222222222222222,105.16147739280296,141.34066803174494,4,1,6.629604481584657,4,11.431845994183302
winter_20210912-3_T2,20210912-3,winter,T2,maze,0.1515637530072173,0.4367666232073012,0.6924619085805934,0.0175953079178885,497.0550957893066,145.3473537364052,6,1,330.65252834330624,6,379.2859318753983
summer_20210802-5_T5,20210802-5,summer,T5,maze,0.9158878504672896,0.8066037735849056,0.0093457943925233,0,93.16058772495388,142.56822389244795,3,3,5.4228758181329955,3,9.185329837690697
summer_20210802-1_T7,20210802-1,summer,T7,maze,0.2676299331464309,0.457516339869281,0.6370498166918266,0.3625827814569536,668.2532915234997,143.95325489007163,12,1,7.214709468710264,12,372.71372023208585
winter_20240303-2_T10,20240303-2,winter,T10,maze,0.8955223880597015,0.783410138248848,0.1902985074626865,0.1584158415841584,106.72823020265932,140.03436688250946,5,1,3.449221892544003,5,17.636338257115405
spring_20210913-1_T9,20210913-1,spring,T9,maze,0.3892128279883382,0.6929955290611028,0.510932944606414,0.1142857142857142,361.197809566354,146.2292825322292,7,1,221.24079863474384,7,234.41551520698903
spring_20240524-1_T4,20240524-1,spring,T4,maze,0.0485374990037459,0.0922020598332516,0.8374910337132382,0.4050632911392405,3248.5070441944786,142.1330782921529,52,8,12.491561759026771,52,2494.56040618836
winter_20210910-1_T7,20210910-1,winter,T7,maze,0.9018691588785048,0.8696808510638298,0.1214953271028037,0.128,117.44161358113682,145.3473537364052,5,1,6.3520471155378555,5,17.188452306178327
summer_20210802-3_T1,20210802-3,summer,T1,maze,0.1132711249351995,0.4468531468531468,0.814670813893209,0.2587006960556844,965.7962466755864,141.96252107344398,9,1,178.42517933825505,9,786.9747674156138
winter_20210803-3_T10,20210803-3,winter,T10,maze,0.9228295819935692,0.8402777777777778,0.0739549839228295,0.0509803921568627,111.20903040028992,145.29632889883382,3,1,6.787663759872804,3,12.1926381376204
winter_20240225-1_T10,20240225-1,winter,T10,maze,0.8029556650246306,0.7135135135135136,0.0886699507389162,0.0503597122302158,110.75697172667525,140.0509786355613,8,1,2.1897630737453673,8,22.481911574638875
spring_20240526-1_T9,20240526-1,spring,T9,maze,0.9399141630901288,0.9101654846335696,0.0922746781115879,0.0898345153664302,119.41397520280584,139.71344411196625,3,4,1.2785114928188692,3,3.0328315426867394
winter_20240228-2_T2,20240228-2,winter,T2,maze,0.7941988950276243,0.8747514910536779,0.3052486187845304,0.2156862745098039,160.29595470557655,140.55628238675772,7,1,1.3272765645480973,7,24.939179511381777
summer_20210802-1_T4,20210802-1,summer,T4,maze,1,0.973520249221184,0.0403587443946188,0.0414110429447852,121.5585641124078,144.110093040922,0,NA,NA,0,0
winter_20240303-2_T2,20240303-2,winter,T2,maze,0.8464912280701754,0.7098445595854922,0.1535087719298245,0.1045751633986928,104.0206588282055,139.42886450186234,6,1,6.269401184807837,6,19.99538285708541
spring_20240524-3_T2,20240524-3,spring,T2,maze,0.2758891727254863,0.5975680370584829,0.6606405973668698,0.2586206896551724,564.5294078556499,141.62086109256322,5,1,398.8755056536206,5,416.8819086810972
summer_20210803-4_T5,20210803-4,summer,T5,maze,1,0.9877300613496932,0.037780401416765,0.038231780167264,120.49664728211928,141.2205816874282,0,NA,NA,0,0
spring_20240520-1_T5,20240520-1,spring,T5,maze,0.4353741496598639,0.4803921568627451,0.3061224489795918,0.02,121.07500417730888,142.09152880184524,5,1,6.429396832669395,5,55.58420941381583
winter_20210803-1_T4,20210803-1,winter,T4,maze,0.1721346859486294,0.3268371904181892,0.7341895100366933,0.4789644012944983,1519.6783837226214,143.59887479676223,16,1,404.2780573705321,16,1126.5412996102275
spring_20240526-3_T2,20240526-3,spring,T2,maze,0.2855505408696898,0.544599745870394,0.7181030159753564,0.4542908072319837,2382.2331305291677,139.80157522258443,39,1,332.21488023346836,39,1665.9916784953414
spring_20210913-1_T1,20210913-1,spring,T1,maze,0.2563025210084033,0.6241258741258742,0.6566626650660264,0.1206896551724138,435.3308722293584,147.30139709674924,9,1,256.25567590742605,9,304.5570777289548
winter_20240303-3_T4,20240303-3,winter,T4,maze,0.3638100315429384,0.5644869942196532,0.7540539339819627,0.6150529687115053,3798.005479575576,141.49512609080858,46,1,193.13073535056387,46,2866.6784236974254
summer_20210802-5_T2,20210802-5,summer,T2,maze,0.6248462484624846,0.7644859813084112,0.3419434194341943,0.1770623742454728,180.8117069494442,141.86669842658762,7,1,38.66097862116788,7,53.48763353640606
winter_20210802-1_T7,20210802-1,winter,T7,maze,0.0656680020902281,0.4242021276595745,0.8690123671834176,0.0911680911680911,530.9981424543187,145.37716982599107,6,1,396.2885966306815,6,411.7860323965961
winter_20210802-3_T9,20210802-3,winter,T9,maze,0.264259335248256,0.548460661345496,0.6401313089864588,0.2328548644338118,427.30378494142064,144.76876063871995,4,1,280.06637559524256,4,285.71118043950344
spring_20210912-2_T6,20210912-2,spring,T6,maze,0.241446725317693,0.5026178010471204,0.7199413489736071,0.3974895397489539,682.4692478085353,145.55724813429387,20,2,61.99193064608865,20,485.9982081187947
spring_20240520-4_T6,20240520-4,spring,T6,maze,0.2055692055692055,0.4328358208955223,0.561015561015561,0.0042918454935622,366.80504213131775,141.34066803174488,4,1,176.97060234064992,4,253.7705840697696
winter_20210803-3_T3,20210803-3,winter,T3,maze,0.5168539325842697,0.8179723502304147,0.4866942637492608,0.1791907514450867,242.1663056898045,145.37716982599105,16,3,1.623276565832156,16,66.57391418367351
summer_20210803-1_T9,20210803-1,summer,T9,maze,0.8164539777355416,0.91983780411728,0.5647569915829487,0.5036189193738427,924.564306078074,141.1273490312277,19,7,2.0676306492765355,19,181.596713876516
winter_20210802-3_T6,20210802-3,winter,T6,maze,0.0958549222797927,0.3068574247656635,0.7374352331606218,0.1420689655172413,908.3931127311916,144.8873013574478,12,1,609.0858987176165,12,761.5621656323596
winter_20210802-1_T10,20210802-1,winter,T10,maze,0.7457098283931357,0.9068736141906872,0.296411856474259,0.0991189427312775,188.60496467478816,144.34515066378492,3,1,52.431276414233935,3,56.57340065717566
summer_20210909-1_T8,20210909-1,summer,T8,maze,0.9014308426073132,0.8716475095785441,0.1701112877583465,0.1681901279707495,174.2545887917936,142.06587965872208,11,1,1.8337775559016951,11,17.890596324038807
spring_20210912-2_T5,20210912-2,spring,T5,maze,0.8016194331983806,0.7801724137931034,0.0607287449392712,0,116.18159107420604,146.77729703212452,6,2,2.1890753489114454,6,21.32109908006353
spring_20240526-3_T9,20240526-3,spring,T9,maze,0.9486607142857144,0.909952606635071,0.0580357142857142,0.0634146341463414,116.05168499082208,139.80157522258443,3,1,6.4795213493688415,3,10.181929779663044
winter_20210912-2_T1,20210912-2,winter,T1,maze,0.1181423139598044,0.3306693306693307,0.7281368821292775,0.1966019417475728,804.6951846851731,143.94143130800848,6,1,592.8016290696953,6,661.6613449060083
winter_20210910-1_T1,20210910-1,winter,T1,maze,0.5415486307837583,0.7070422535211267,0.4971671388101983,0.3365638766519824,338.3911889635019,145.30795537131806,19,1,1.0889935430095772,19,106.527452896975
spring_20240526-1_T7,20240526-1,spring,T7,maze,0.9114173228346456,0.9322799097065464,0.1279527559055118,0.0883002207505518,121.80280599728614,139.71344411196625,5,1,2.22998266530554,5,7.027547311930906
spring_20210912-1_T2,20210912-1,spring,T2,maze,0.7161616161616161,0.9084194977843428,0.3161616161616161,0.1125541125541125,169.7864532533321,146.5019214059821,4,2,35.99006404150351,4,37.9269703404327
summer_20210803-4_T2,20210803-4,summer,T2,maze,0.935514918190568,0.9655172413793104,0.1626564003849855,0.1129883843717001,149.73503461580682,141.28014544802872,2,1,2.875013809428728,2,4.843326826524221
spring_20240520-2_T6,20240520-2,spring,T6,maze,0.4242761692650334,0.525,0.465478841870824,0.28,324.1497277531912,141.3406680317449,10,1,158.80653714628738,10,181.5420725472139
summer_20210802-1_T3,20210802-1,summer,T3,maze,0.3967297762478485,0.5424836601307189,0.3416523235800344,0.0715883668903803,143.2546192029112,144.110093040922,3,5,1.8564840200862496,3,23.428764877656445
winter_20240225-1_T6,20240225-1,winter,T6,maze,0.3361934477379095,0.5075471698113208,0.5865834633385335,0.2845744680851064,417.4598229029471,140.63226900418735,9,1,241.70428700849283,9,297.56937317205234
winter_20210803-3_T1,20210803-3,winter,T1,maze,0.2211581291759465,0.3847953216374269,0.7143652561247216,0.4909747292418772,1619.3078980321295,145.34705420315325,28,2,25.661664196226923,28,1120.3887093624123
spring_20210803-1_T8,20210803-1,spring,T8,maze,0.9514925373134328,0.9289693593314764,0.1069651741293532,0.0998650472334682,127.46108248843264,144.84238572766603,5,2,2.5111009766360843,5,6.7867705263385
spring_20210803-1_T10,20210803-1,spring,T10,maze,0.9289099526066352,0.8944591029023746,0.1018957345971564,0.0862533692722372,111.99971761345056,146.93876773498084,5,1,6.088487399413655,5,19.804526927728364
summer_20210803-1_T3,20210803-1,summer,T3,maze,0.6462053571428571,0.751131221719457,0.2600446428571428,0.1154529307282415,160.40329611652385,142.2631284726085,6,7,8.043834172940834,6,31.91466167265664
spring_20240526-1_T3,20240526-1,spring,T3,maze,0.5548293391430646,0.77625,0.4190268700072622,0.1839684625492772,208.8464823527893,139.48397829703362,15,1,1.685331657077525,15,86.66304413619518
winter_20210803-3_T8,20210803-3,winter,T8,maze,0.0565320041972717,0.1226974711208242,0.5798793284365162,0.0552884615384615,484.6681098149671,145.32792880622006,4,1,360.82796617980824,4,363.31632524064133
winter_20240303-3_T6,20240303-3,winter,T6,maze,0.4332313965341488,0.7325102880658436,0.5045871559633027,0.0404312668463611,271.7041270643287,141.6301548682975,2,1,125.11489664802734,2,153.40965997264058
winter_20240303-2_T7,20240303-2,winter,T7,maze,0.9424920127795527,0.8478260869565217,0.1182108626198083,0.0126582278481012,108.0994116707649,139.34662045760751,4,1,1.3174168649557658,4,6.937733389127746
spring_20210912-2_T3,20210912-2,spring,T3,maze,0.2573443008225617,0.547945205479452,0.5710928319623971,0.0566037735849056,466.6594083568293,145.95992020509215,9,1,292.76301059430733,9,344.0138401946455
spring_20240526-3_T1,20240526-3,spring,T1,maze,0.4288174512055109,0.7887700534759359,0.5706084959816303,0.2005420054200542,275.1794602158625,139.83503254174235,11,1,0.9713709075670284,11,113.6612286853911
summer_20210802-7_T9,20210802-7,summer,T9,maze,0.9761092150170648,0.903114186851211,0.0136518771331058,0.0150943396226415,112.8527920114079,145.30314135948177,1,6,2.4535271862228454,1,2.4535271862228454
summer_20210803-3_T1,20210803-3,summer,T1,maze,0.1699550017307026,0.4387019230769231,0.7120110764970579,0.231578947368421,588.3067328302252,141.07272983716672,11,1,0.4743941623876244,11,440.0486097399731
summer_20210802-7_T3,20210802-7,summer,T3,maze,0.1503157894736842,0.6469968387776607,0.8002105263157895,0.1315417256011315,696.1764842389647,144.15458957767302,5,1,0.405929072184714,5,547.1472157462296
spring_20210912-1_T10,20210912-1,spring,T10,maze,0.9725738396624471,0.9368191721132898,0.0316455696202531,0.0337078651685393,117.65899478753764,146.37611521047918,2,3,5.877068296543199,2,8.106034945548823
winter_20240228-1_T4,20240228-1,winter,T4,maze,0.744776119402985,0.8057553956834532,0.3776119402985075,0.25,166.25528116779472,140.08995002957468,4,1,1.332489342068512,4,41.41887218049036
winter_20240303-2_T1,20240303-2,winter,T1,maze,0.7033383915022762,0.8042553191489362,0.4650986342943854,0.3313679245283019,389.1667501550825,139.939321621626,13,3,0.6419883607710744,13,74.39934518069653
spring_20240520-4_T9,20240520-4,spring,T9,maze,0.9822485207100592,0.9288025889967636,0.0857988165680473,0.0917721518987341,115.0899096229143,141.34066803174494,1,1,2.5715862743090083,1,2.5715862743090083
winter_20210910-2_T4,20210910-2,winter,T4,maze,0.2804347826086956,0.5423728813559322,0.5297101449275362,0.0434782608695652,359.17693616729827,144.2265888988338,3,1,235.18370277878407,3,239.95698997908596
spring_20240524-1_T7,20240524-1,spring,T7,maze,0.2580060422960725,0.4645962732919255,0.513595166163142,0.0900243309002433,376.832602959958,142.01592282073543,4,1,247.18274211732717,4,252.23459144979532
spring_20240526-2_T4,20240526-2,spring,T4,maze,0.2121996303142329,0.5234042553191489,0.7393715341959335,0.3351351351351351,686.6385585204666,139.71344411196625,8,1,122.3823685453318,8,525.1278940631385
spring_20240520-2_T9,20240520-2,spring,T9,maze,0.8366336633663366,0.7315789473684211,0.0594059405940594,0.0794701986754966,104.6464517283726,141.34066803174488,5,1,7.389953320879421,5,15.411078133450715
winter_20210803-3_T4,20210803-3,winter,T4,maze,0.0944684408527239,0.890652557319224,0.9209976313222796,0.2336874051593323,212.6270140858408,143.9911386754442,5,1,70.08649437352891,5,76.81201136751146
summer_20210912-2_T1,20210912-2,summer,T1,maze,0.1703703703703703,0.2843558282208589,0.6598852373500261,0.4057692307692307,1812.384442199599,142.8039089519255,26,3,1.2778413550952208,26,1335.449159609958
winter_20210802-8_T5,20210802-8,winter,T5,maze,0.253508685837668,0.5303698676620292,0.7107665129060752,0.3509136212624584,815.3765703361378,144.5436342160345,8,1,476.62093373681705,8,492.7834493267903
spring_20210910-1_T1,20210910-1,spring,T1,maze,0.9041095890410958,0.8971553610503282,0.1056751467710371,0.0989010989010989,124.35570860363568,145.50332821096544,9,1,0.1317425264452743,9,8.678486140098865
winter_20240228-3_T4,20240228-3,winter,T4,maze,1,0.9618473895582328,0.1573604060913705,0.1400359066427289,124.6735946147581,140.43459583692382,0,NA,NA,0,0
summer_20210802-1_T9,20210802-1,summer,T9,maze,0.0675975880672802,0.1523733546071001,0.6021897810218978,0.0839328537170263,674.277411910339,143.16706694589502,6,1,544.7057661955267,6,553.9656047491379
winter_20210913-1_T3,20210913-1,winter,T3,maze,0.7292899408284024,0.8413654618473896,0.2633136094674556,0.1252609603340292,166.69813717797626,145.33976095179997,4,1,0.4373781517049178,4,46.59216538678928
summer_20210803-3_T4,20210803-3,summer,T4,maze,0.1463260801009145,0.4375417501670006,0.7639545884578998,0.2833698030634573,1112.051410456004,141.40079206241657,13,1,659.4974914306763,13,939.8094703068422
winter_20240225-4_T4,20240225-4,winter,T4,maze,0.2279765082754938,0.5135593220338983,0.6849973304858515,0.183288409703504,544.4991050891107,140.32055008549202,6,1,347.7204659304691,6,416.40874641999005
winter_20210803-4_T8,20210803-4,winter,T8,maze,0.464968152866242,0.5655172413793104,0.445859872611465,0.3109243697478991,312.1420140864436,145.33027253645503,12,1,2.6303206285847924,12,168.9775744614576
winter_20240303-1_T2,20240303-1,winter,T2,maze,0.267353579175705,0.5218476903870163,0.710412147505423,0.4066713981547196,1282.8808423905152,139.32686542224008,17,1,63.94368152185336,17,932.4384487314724
spring_20240524-2_T8,20240524-2,spring,T8,maze,0.4456296476898695,0.6028332479945383,0.6428745580885042,0.5153677277716795,854.3326216162054,141.0065909394008,6,1,612.7810774318963,6,665.00075470147
spring_20240524-2_T10,20240524-2,spring,T10,maze,0.9470198675496688,0.8246445497630331,0.3013245033112582,0.2266666666666666,112.36623201772788,141.0065909394008,3,3,2.1074588268142116,3,4.152363057817896
spring_20210913-1_T8,20210913-1,spring,T8,maze,0.2099156118143459,0.5462686567164179,0.6466244725738397,0.0368421052631578,372.68013294565,146.2292825322292,7,1,236.64802985468344,7,285.8636775064853
winter_20210910-1_T3,20210910-1,winter,T3,maze,0.7003424657534246,0.8409090909090909,0.2465753424657534,0.0656565656565656,165.17404424000645,145.398981751047,3,2,41.89805453234808,3,45.31828768052531
winter_20210910-2_T10,20210910-2,winter,T10,maze,0.7075892857142857,0.88125,0.2857142857142857,0.0568561872909698,142.21243788430056,144.27341046979302,2,2,25.688223161800774,2,27.97363435776581
winter_20240225-2_T7,20240225-2,winter,T7,maze,0.902439024390244,0.7974137931034483,0.056910569105691,0.070351758793969807,106.45005135989273,141.85220914023697,3,1,7.2435971045801315,3,11.268632659232225
spring_20240524-1_T5,20240524-1,spring,T5,maze,0.4692942254812099,0.6078431372549019,0.2988084326306141,0.0587044534412955,197.1025576876032,142.1330782921529,4,1,1.273252418560473,4,69.39310702623285
winter_20210803-4_T5,20210803-4,winter,T5,maze,0.186335403726708,0.4742489270386266,0.6381987577639752,0.0045045045045045,499.0499855756929,145.3079553713181,4,1,389.85991808206705,4,401.6152067394741
winter_20210802-3_T5,20210802-3,winter,T5,maze,0.5482189400521286,0.7786885245901639,0.3640312771503041,0.073170731707317,171.5201330202975,144.94378347291556,7,3,1.686561033247116,7,46.23599603866946
spring_20210912-2_T10,20210912-2,spring,T10,maze,0.7800751879699248,0.8295454545454546,0.1729323308270676,0.0829145728643216,135.65496074527329,145.5572481342939,7,2,2.2938819931106194,7,18.852036660977195
spring_20240524-3_T5,20240524-3,spring,T5,maze,0.5329153605015674,0.883399209486166,0.4712643678160919,0.0914634146341463,204.5048120885556,139.48397829703362,5,3,2.908925230004482,5,85.87500147308957
summer_20210803-1_T2,20210803-1,summer,T2,maze,0.3723296032553408,0.6076923076923076,0.5371312309257376,0.2088698140200286,326.3916187225324,142.13722034709568,8,2,44.8181193125359,8,181.11471258977437
winter_20240228-1_T3,20240228-1,winter,T3,maze,0.0731288624399176,0.1710700132100396,0.6534676127260243,0.1631663974151858,1467.9039602187738,140.42315273082457,7,1,1265.7193404377344,7,1328.839874056042
spring_20210803-3_T6,20210803-3,spring,T6,maze,0.1995548961424332,0.5,0.6394658753709199,0.0581395348837209,402.3075384699404,146.1563118193595,9,1,2.727173092147053,9,294.7285712836201
winter_20240223-1_T10,20240223-1,winter,T10,maze,0.2335600907029478,0.5323076923076923,0.6315192743764172,0.0225988700564971,364.5594096772436,140.26850131156834,5,1,227.26703630063272,5,257.2271984122614
winter_20240225-2_T9,20240225-2,winter,T9,maze,0.1614434947768281,0.2747474747474747,0.5299145299145299,0.0933333333333333,324.5982066575774,141.79334981796035,8,1,218.23922235493683,8,233.17094060741752
spring_20210803-4_T8,20210803-4,spring,T8,maze,0.8903654485049833,0.83451536643026,0.2973421926910299,0.2996031746031746,232.86058718419596,146.93974504565998,9,3,5.556308575994924,9,31.8287168329952
spring_20210912-1_T3,20210912-1,spring,T3,maze,0.994074074074074,0.965996908809892,0.0414814814814814,0.0428790199081163,121.32360161073689,146.5019214059821,1,8,0.45313161645542827,1,0.45313161645542827
spring_20240526-3_T10,20240526-3,spring,T10,maze,0.4175755687129947,0.6158590308370044,0.6463072608289187,0.4692482915717539,451.42126934960487,139.80157522258443,25,3,6.953680400319382,25,157.5243748445801
winter_20240303-2_T5,20240303-2,winter,T5,maze,0.2532019704433497,0.4481132075471698,0.5822660098522168,0.1592920353982301,398.81075550061615,140.07346571434465,7,1,254.13520947735083,7,302.95552318927264
spring_20210803-8_T3,20210803-8,spring,T3,maze,0.3421612674391109,0.6374508656017396,0.7172617640104043,0.4719412498267978,1521.943076658962,145.26260069688942,19,1,16.047882677182436,19,780.2757094637938
winter_20240228-3_T6,20240228-3,winter,T6,maze,0.7730627306273062,0.87,0.2619926199261992,0.1076923076923077,144.8643185913866,140.41045816814926,4,1,2.2620720293006595,4,33.553649984103245
