unique_trial_ID,season,ID,trial,time_at_edge,total_trial_time,percent_time_at_edge,mean_speed,task,mean_speed_at_edge_cm_s,mean_speed_out_edge_cm_s,total_distance_at_edge_cm,total_distance_out_edge_cm
winter_20201103-2_T9,winter,20201103-2,T9,1567.1,5870.7,26.6935799819442,183.9320730268133,cue,309.1454376624904,138.3372538706256,484.46181536088875,595.3482057576243
winter_20201103-3_T1,winter,20201103-3,T1,514350.933333333,3173310.03333333,16.2086568261672,3.480162614159128,cue,8.53329594288148,2.5026809207076828,4389.108732630637,6654.526208512073
winter_20201103-3_T10,winter,20201103-3,T10,631.5,1606.83333333333,39.300902396017,182.25485621722845,cue,202.09303043318818,169.4102147093211,127.62174871855834,165.23142941315785
winter_20201103-3_T2,winter,20201103-3,T2,1666.9,3800.1,43.8646351411805,51.52062806917665,cue,48.82335661189645,53.6282981386219,81.38365313637019,114.39988558930821
winter_20201103-3_T3,winter,20201103-3,T3,3176.46666666667,8967.03333333333,35.4238302522945,86.22635316282238,cue,112.44210839870821,71.84546827850744,357.16860925821675,416.02597376458255
winter_20201103-3_T4,winter,20201103-3,T4,9416.86666666667,39347.2,23.9327491325092,33.295974503792095,cue,56.952662586379176,25.852960923968563,536.315629887588,773.7877381080204
winter_20201103-3_T5,winter,20201103-3,T5,1407.3,4995.93333333333,28.1689107140474,107.19330434310248,cue,178.1016878227182,79.38623719473682,250.64250527291134,284.8880970049389
winter_20201103-3_T6,winter,20201103-3,T6,3464.63333333333,12862.7,26.9355060238778,77.04914900944087,cue,123.625156173635,59.87872527463313,428.3158369177149,562.7442520460204
winter_20201103-3_T7,winter,20201103-3,T7,4746.66666666667,16384.5333333333,28.9704111194297,71.14882341283341,cue,109.6126341150653,55.4608203309459,520.2946365995101,645.4456322355043
winter_20201103-3_T8,winter,20201103-3,T8,1111.06666666667,4463.43333333333,24.8926461692419,127.49505812554364,cue,226.02321896965682,94.84011129936121,251.1268644898867,317.93882778293516
winter_20201103-3_T9,winter,20201103-3,T9,733.033333333333,2633.43333333333,27.8356518106907,236.12058177967128,cue,405.19618154417054,170.9037587525693,297.02230761126185,324.7855031333827
winter_20201103-4_T1,winter,20201103-4,T1,5337.76666666667,34488.0333333333,15.4771558443943,36.08825796860697,cue,91.60285243636208,25.92286376305932,488.95465230639894,755.6583914568492
winter_20201103-4_T10,winter,20201103-4,T10,7784.3,45018.2,17.2914510131458,36.99047365216719,cue,81.21792967662263,27.744066858058467,632.2247299817334,1033.0198109862629
winter_20201103-4_T2,winter,20201103-4,T2,26931.4333333333,266466.7,10.1068663864315,7.770517153922873,cue,26.414385293438528,5.674349441910971,711.3772565712202,1359.206806727996
winter_20201103-4_T3,winter,20201103-4,T3,30855.2,214024.533333333,14.4166650053826,9.238932976531435,cue,24.82967337313295,6.6126450257542535,766.1245378626921,1211.2337809373894
winter_20201103-4_T4,winter,20201103-4,T4,780518.8,9831377.6,7.93905830653884,0.8164408608807732,cue,3.7128467138403876,0.5666635446480838,2897.946661670641,5128.791729717305
winter_20201103-4_T5,winter,20201103-4,T5,11665.4666666667,239085.933333333,4.8791940638359,6.053809245345198,cue,45.836381381278414,4.013173782899312,534.7027791239241,912.6778545213934
winter_20201103-4_T6,winter,20201103-4,T6,7331.96666666667,18744.3333333333,39.1156438390269,53.4036849000916,cue,54.642384554157815,52.6078723540266,400.6361421382666,600.380328857348
winter_20201103-4_T7,winter,20201103-4,T7,2426.23333333333,12833.4333333333,18.905566969608,26.003456096079333,cue,33.90488867636001,24.161392994825995,82.26117106954052,251.45244917575315
winter_20201103-4_T8,winter,20201103-4,T8,232325.966666667,780330.1,29.7727803485559,6.688567200153498,cue,9.65641802332362,5.43034893230687,2243.436651806083,2975.8536603464186
winter_20201103-4_T9,winter,20201103-4,T9,156642.366666667,580658.433333333,26.9766798645193,6.2211502761622945,cue,9.82417112506068,4.8901023341406455,1538.8814155678335,2073.481957319802
winter_20201103-5_T1,winter,20201103-5,T1,498809.433333334,3046281.33333333,16.374371857097,2.411592256654836,cue,4.112085777523133,2.07862598937969,2051.1471765043743,5295.241298554458
winter_20201103-5_T10,winter,20201103-5,T10,240962.933333333,773275.533333333,31.1613290407136,2.4267453233752136,cue,2.838571366108535,2.2403232637056156,683.9904828535198,1192.5523013436218
winter_20201103-5_T2,winter,20201103-5,T2,21295.5333333333,94923.0333333333,22.4345267797665,11.03372130515281,cue,12.445000116706487,10.625532313620184,265.0229148186601,782.3313804210701
winter_20201103-5_T3,winter,20201103-5,T3,28637.8666666667,142447.533333333,20.1041506276229,7.110063765733569,cue,11.479892706870354,6.0104860036885865,328.7596366869923,684.0514085844635
winter_20201103-5_T4,winter,20201103-5,T4,169326.033333333,1193283.03333333,14.189930519697,2.651207370268989,cue,5.965489535338814,2.10314309378209,1010.1126799104311,2153.5280928798275
winter_20201103-5_T5,winter,20201103-5,T5,688262.9,1700335,40.4780763790665,2.1735659231966933,cue,2.065986159133685,2.246725889166829,1421.9416252452113,2273.84858877344
winter_20201103-5_T6,winter,20201103-5,T6,75070,94684.5333333333,79.2843322527861,5.870599509232165,cue,4.595289866793599,10.751546367915017,344.96841030019544,210.88656461834805
winter_20201103-5_T7,winter,20201103-5,T7,133509.666666667,188440.1,70.8499234858539,5.432635177366506,cue,3.295376057969264,10.627292042340926,439.9645590407904,583.7617570456722
winter_20201103-5_T8,winter,20201103-5,T8,256502.866666667,1416038.43333333,18.1141175711497,2.966809784837163,cue,5.920003716653551,2.3135286513303015,1518.4979239989568,2682.6187557198496
winter_20201103-5_T9,winter,20201103-5,T9,652032.933333333,2725335.93333333,23.9248646509364,1.1677287720996528,cue,1.6073316426240456,1.02947809230525,1048.0331657796412,2134.4200172107517
winter_20201104-1_T1,winter,20201104-1,T1,235238,785356,29.9530404046063,4.221847361703329,cue,5.7011501214083085,3.5892772175024845,1341.1271522598481,1974.5260043380335
winter_20201104-1_T10,winter,20201104-1,T10,19750.2,129131.2,15.2946770416445,14.244772692339108,cue,33.20669774941775,10.820943944546416,655.8389218905504,1183.6056695984314
winter_20201104-1_T2,winter,20201104-1,T2,14636.9,75083.4333333333,19.4941804738995,39.10964141874805,cue,87.32240694572052,27.43510213871627,1278.1293382238166,1658.356815931318
winter_20201104-1_T3,winter,20201104-1,T3,35261.9666666667,114363,30.8333697670284,26.70491146769427,cue,38.30349957227194,21.534447696373864,1350.656725134134,1703.3970650457923
winter_20201104-1_T4,winter,20201104-1,T4,712783.2,4618432.7,15.4334434709853,2.593800323791948,cue,6.288557051740532,1.9195051716620093,4482.377818722184,7496.914413949139
winter_20201104-1_T5,winter,20201104-1,T5,17251.2,49795.2,34.6443030653557,36.11084004211425,cue,35.55080344248556,36.40770900067854,613.294020347007,1184.8524817180823
winter_20201104-1_T6,winter,20201104-1,T6,25516.6,61024.7,41.8135607385206,34.29283259130469,cue,36.36945475883075,32.80054386845287,928.0248292991809,1164.6849917354114
winter_20201104-1_T7,winter,20201104-1,T7,7535,20627.6,36.52872849968,55.31736319464349,cue,67.34728834425928,48.39394951039782,507.4618176739938,633.6026233598344
winter_20201104-1_T8,winter,20201104-1,T8,24385.0666666667,54511.2,44.7340485380374,53.41332372071557,cue,56.04214643132133,51.28546959673337,1366.5914768708662,1545.0328951338026
winter_20201104-1_T9,winter,20201104-1,T9,16311.5666666667,41896.8333333333,38.9326957884645,31.950172573698104,cue,31.514392374067672,32.22799878793668,514.0491121690962,824.5619431223702
winter_20201106-1_T1,winter,20201106-1,T1,274249.833333333,936125.5,29.2962677903052,3.647281769753521,cue,5.074985675919034,3.055709095255379,1391.813975789849,2022.49949456155
winter_20201106-1_T10,winter,20201106-1,T10,73651.5333333333,429006.7,17.1679214644744,3.139154234847062,cue,6.7696255072369445,2.386696409504814,498.59329870044536,848.124900382318
winter_20201106-1_T2,winter,20201106-1,T2,924133.4,3532498.7,26.1608985163958,1.4725475237376051,cue,2.14942957628056,1.2327309180591404,1986.3596623887142,3215.4125509026053
winter_20201106-1_T3,winter,20201106-1,T3,238864.533333333,1538721.2,15.5235745977461,1.2733792912512805,cue,2.6113992009620075,1.0275017960476331,623.7706514848295,1335.6050596044895
winter_20201106-1_T4,winter,20201106-1,T4,554369.6,2906420.5,19.0739640048644,0.9533790629272016,cue,1.7432099612863672,0.767218874305856,966.3826089543387,1804.537843808075
winter_20201106-1_T5,winter,20201106-1,T5,61375.8666666667,223077.033333333,27.5133059416994,4.606578838540731,cue,7.2236508625638045,3.6132337259812104,443.3578321872678,584.2641089305088
winter_20201106-1_T6,winter,20201106-1,T6,32712.8,186316.533333333,17.5576474157956,5.087743620778453,cue,11.090699034843814,3.809301517791987,362.8078193870387,585.1229345251822
winter_20201106-1_T7,winter,20201106-1,T7,245456.933333333,1571239.83333333,15.6218629470846,0.8385753293042716,cue,1.6090683093435536,0.6959253946616495,394.95697273532005,922.6459879181663
winter_20201106-1_T8,winter,20201106-1,T8,223737.933333333,1138366,19.6543056743906,1.168592082382549,cue,2.219750685325252,0.9114558080879333,496.6424308499222,833.6430636035706
winter_20201106-1_T9,winter,20201106-1,T9,188858.966666667,822861.7,22.9514834226294,2.1060690906223245,cue,3.239075504526888,1.7685651504867508,611.7284527402599,1121.2751394866782
winter_20201106-2_T1,winter,20201106-2,T1,8185.83333333333,67435.5333333333,12.138753752967,17.60905688924502,cue,54.70156558729382,12.484421758308589,447.7778989699892,739.6982438532565
winter_20201106-2_T10,winter,20201106-2,T10,54033.5666666667,237195.933333333,22.7801404127502,7.281592278554161,cue,13.242601081067535,5.523072925518237,715.5449683539348,1011.6191083105106
winter_20201106-2_T2,winter,20201106-2,T2,12830.5,52836.3333333333,24.2834791715297,24.371194981798304,cue,43.03138752786643,18.386577726923115,552.1142176762902,735.5703641136649
winter_20201106-2_T3,winter,20201106-2,T3,152795.8,572424.333333333,26.6927506575833,8.632174824007825,cue,13.68387622511352,6.792741383169984,2090.8388149172,2850.4281039322586
winter_20201106-2_T4,winter,20201106-2,T4,201096.8,943635,21.3108670195573,4.036443075589078,cue,7.912313535114501,2.9867662419593857,1591.1409325082138,2217.7880291252864
winter_20201106-2_T5,winter,20201106-2,T5,171133.5,634173.2,26.9852936074877,4.866495915426921,cue,7.775367753200391,3.7914144080537704,1330.6258973923188,1755.5753900808959
winter_20201106-2_T6,winter,20201106-2,T6,1155345.86666667,4482393.33333333,25.7752004509496,1.342996458942,cue,1.9481947997649292,1.1328361265185407,2250.838809369904,3768.999564881991
winter_20201106-2_T7,winter,20201106-2,T7,249277.3,1225367.5,20.3430644276105,2.3406476880618916,cue,4.456371876303512,1.800326708310678,1110.8723491208734,1757.281256780311
winter_20201106-2_T8,winter,20201106-2,T8,243306.066666667,842179.533333333,28.8900474348581,4.395884013971695,cue,6.515141293318069,3.5348871897803322,1585.1734018547988,2116.950145619339
winter_20201106-2_T9,winter,20201106-2,T9,6317.2,145878.7,4.33044714547086,6.945283233691923,cue,52.033282031326216,4.904391540750709,328.70464924829395,684.46424001448
winter_20210215-1_T1,winter,20210215-1,T1,2137.3,7227.03333333333,29.5736839920484,94.9486609511626,cue,133.98938577160118,78.55453267488288,286.37551420964326,399.82162343977393
winter_20210215-1_T10,winter,20210215-1,T10,23057.3333333333,103293.5,22.3221532171272,8.066464668866658,cue,12.880202953909757,6.6831487300734596,296.9831329092819,536.2302353642958
winter_20210215-1_T2,winter,20210215-1,T2,18369.9,324649.7,5.65837578165019,8.522930390364628,cue,45.890618064834804,6.2817095008014014,843.0060647892091,1923.9607295635533
winter_20210215-1_T3,winter,20210215-1,T3,122119.3,791546.2,15.4279434352663,6.488032435769599,cue,16.402315856906945,4.679432644827673,2003.039330824376,3132.5380891857913
winter_20210215-1_T4,winter,20210215-1,T4,66906.2666666667,98293.5333333333,68.0678213487086,6.794717254269337,cue,7.566638435898055,5.149261312782469,506.2555289624448,161.62123796065342
winter_20210215-1_T5,winter,20210215-1,T5,211860.033333333,1300806.5,16.2868215475041,3.592716915535039,cue,7.8549400864380985,2.7634798770736864,1664.1478685441114,3009.2816478438235
winter_20210215-1_T6,winter,20210215-1,T6,65811.6333333334,428161.533333333,15.3707487034099,4.762610877844423,cue,10.620606486868308,3.6986551293003918,698.9594598913989,1340.2073162364834
winter_20210215-1_T7,winter,20210215-1,T7,56248.9,282426.2,19.9163179620021,3.974130767138478,cue,6.359409353428116,3.380926689309501,357.70978078004276,764.688870085962
winter_20210215-1_T8,winter,20210215-1,T8,54378.6333333333,280918.833333333,19.3574181866292,4.933759918221844,cue,10.004147771411635,3.7166657251099995,544.0118834740772,841.9741966995643
winter_20210215-1_T9,winter,20210215-1,T9,450470.333333333,3009888.03333333,14.9663485267409,2.449129301817122,cue,6.430061865820093,1.7484652331565276,2896.5521120499334,4475.052865575443
winter_20210302-1_T10,winter,20210302-1,T10,71331.8,494950.833333333,14.4118961310972,4.241166274401709,cue,10.29243239809192,3.2222136992887753,734.1777293342133,1364.9910524861352
winter_20210302-1_T2,winter,20210302-1,T2,217152.766666667,954198.7,22.7576045394598,2.875176846267502,cue,4.997844745654578,2.249784063782725,1085.2958138893543,1658.194195089197
winter_20210302-1_T3,winter,20210302-1,T3,376888.633333333,1901930.1,19.8161138168713,2.321682162824733,cue,4.437579591400891,1.7987733058789561,1672.4733075109737,2743.203880598492
winter_20210302-1_T4,winter,20210302-1,T4,1488036.66666667,4456192.53333333,33.392557784158,1.7547447498546809,cue,2.146147132475519,1.5585215314916272,3193.5456251850956,4625.934827023191
winter_20210302-1_T5,winter,20210302-1,T5,23858.9666666667,513282.5,4.64831095287033,2.481900162484398,cue,11.787400259149429,2.028265219532477,281.2351898697043,992.6807302806935
winter_20210302-1_T6,winter,20210302-1,T6,127428.433333333,1025864.5,12.4215657460935,1.5304528453162003,cue,3.778951459375792,1.2115401631875455,481.5458641109709,1088.49137882291
winter_20210302-1_T7,winter,20210302-1,T7,22650.3333333333,233438.433333333,9.70291524403365,2.6847060022438,cue,2.0972485242846295,2.747831518793045,47.503378157888285,579.2101849665003
winter_20210302-1_T8,winter,20210302-1,T8,340933.3,2023088.43333333,16.8521204700015,1.775021890009764,cue,4.038311619347877,1.3163062692035472,1376.7949068126156,2214.2313477795956
winter_20210302-1_T9,winter,20210302-1,T9,16265.9,87287.2,18.6349201257458,5.210464750758565,cue,9.772975994468485,4.1655197604660605,158.9662502284249,295.8406285639883
spring_20200804-3_T1S1,spring,20200804-3,T1S1,288196.599816,1231083.831184,23.409989841132564,0.36752331689327,foraging,0.38983672262117125,0.36070315065582303,112.34961794283467,340.1023950675836
spring_20200804-3_T1S2,spring,20200804-3,T1S2,228398.99962,995752.831132,22.937318627590496,0.7072162066510506,foraging,1.138596405664759,0.5788180650577918,260.05428002475867,444.1582599704586
spring_20200804-3_T2S1,spring,20200804-3,T2S1,8969.333226,52347.332521,17.134269874022337,0.8500013168740226,foraging,0.3350016470072322,0.9564885621455597,3.004741403266691,41.49056017442565
spring_20201031-1_T1S1,spring,20201031-1,T1S1,72528.966271,590724.997813,12.277957855096524,0.4763547371909408,foraging,0.6737888660104482,0.44872099938078597,48.86920993664714,232.52544114868354
spring_20201031-1_T1S2,spring,20201031-1,T1S2,74624.532929,439340.631149,16.985575118293916,0.7211483668102939,foraging,0.7693413873746336,0.7112875965629599,57.41174169578089,259.4180369307242
spring_20201031-1_T2S1,spring,20201031-1,T2S1,151756.365994,425287.498195,35.68324172191341,0.4291978627254983,foraging,0.17758298340353382,0.5687949879545972,26.949348223693104,155.58313704547513
spring_20201031-1_T2S2,spring,20201031-1,T2S2,106697.899067,164350.298266,64.921025512415,1.5764356169826448,foraging,1.119222973825071,2.4226038446637794,119.41873989465502,139.6689239535884
spring_20201101-3_T1S1,spring,20201101-3,T1S1,12098.766466,34004.799435,35.57958484397689,3.8511502045120016,foraging,4.761974032257644,3.3480995244022216,57.61401173344158,73.34357856504828
spring_20201101-3_T1S2,spring,20201101-3,T1S2,71402.066121,226734.697929,31.49145974268082,1.706064264279965,foraging,2.0314801896689354,1.556479665403344,145.05188282624292,241.77208278273665
spring_20201101-3_T2S1,spring,20201101-3,T2S1,130859.532248,199040.364732,65.74522329890081,2.0693472778136126,foraging,1.4955355824461576,3.170664573577611,195.7050867791444,216.17855015404837
spring_20201101-3_T2S2,spring,20201101-3,T2S2,898643.265501,1572858.497792,57.13439999609168,0.7784240349225543,foraging,0.6216929638065025,0.9873266446642572,558.6801951340705,665.6706630794058
spring_20201103-1_T1S1,spring,20201103-1,T1S1,5165052.051117,9869721.067796,52.332300129231555,0.24007581417603105,foraging,0.21849281077307572,0.26377085746185824,1128.5267404377933,1240.9545806036574
spring_20201103-1_T1S2,spring,20201103-1,T1S2,11594757.103842,20126508.514816,57.60938165358682,0.21091527860085796,foraging,0.1759418095882168,0.2584446613438585,2040.0025465857932,2204.985604079163
spring_20201103-1_T2S2,spring,20201103-1,T2S2,2460105.41606,4334843.439324,56.751886209842986,0.5105579937580181,foraging,0.4370207264911814,0.6070565056783263,1075.1170561714314,1138.0719134649366
spring_20201103-4_T1S1,spring,20201103-4,T1S1,1033624.599079,3654302.531136,28.285140331763408,0.5799820378501643,foraging,0.8909581895527942,0.4573295759833737,920.9163014726583,1198.5135274566126
spring_20201103-4_T1S2,spring,20201103-4,T1S2,544675.265652,1458942.43109,37.33356807266645,1.0604000373947282,foraging,1.0771669281085272,1.050411151214701,586.7061827190608,960.356425765531
spring_20201103-4_T2S1,spring,20201103-4,T2S1,130124.099149,538925.931137,24.1450803590895,1.8564223894191592,foraging,2.980408952103213,1.49865065876523,387.8230299880456,612.6511348132491
spring_20201103-4_T2S2,spring,20201103-4,T2S2,110797.732626,545654.597821,20.305470359538106,1.545737884321188,foraging,2.874847202854499,1.2070924340773637,318.52655172247677,524.9124318834846
spring_20201103-5_T1S1,spring,20201103-5,T1S1,1704332.266368,12588475.164401,13.538830113338015,0.23324553828624803,foraging,0.6414462969857068,0.1693259691731748,1093.2376210950108,1842.9680448287652
spring_20201103-5_T1S2,spring,20201103-5,T1S2,3821226.232004,19500053.23091,19.595978466083793,0.16277171240579263,foraging,0.34759382857003074,0.11772707235774843,1328.234655814503,1845.8224005848263
spring_20201103-5_T2S1,spring,20201103-5,T2S1,25141.232931,105203.232002,23.897776192391163,7.295467244334666,foraging,14.197606408101676,5.128043367189694,356.94532976874245,410.56140329998897
spring_20201103-5_T2S2,spring,20201103-5,T2S2,187029.733199,1073477.1644600001,17.42279569524733,0.9090111992585336,foraging,1.721864203231094,0.7375090039769371,322.03980253522025,653.7629621072145
spring_20201106-1_T1S1,spring,20201106-1,T1S1,814730.26582,3231526.497802,25.211932081453092,0.363358456272254,foraging,0.6413601324489411,0.2696408409712364,522.5355111964761,651.666968447742
spring_20201106-1_T1S2,spring,20201106-1,T1S2,872175.199446,4798832.264411,18.17473817358043,0.2296125257474773,foraging,0.43923152701189094,0.1830526935006826,383.08684467456715,718.785152195328
spring_20201106-1_T2S1,spring,20201106-1,T2S1,1397381.700212,8755821.997792,15.959457610768984,0.1541758359592751,foraging,0.35831240129206066,0.11540991693238845,500.6991925245441,849.2369834956476
spring_20201106-1_T2S2,spring,20201106-1,T2S2,3745644.266249,16182945.497694,23.145627393868057,0.1384695126530074,foraging,0.19977619328447926,0.12000626146074277,748.2905529090617,1492.5540234468065
summer_20210802-1_T1S1,summer,20210802-1,T1S1,1818102.565586,6357109.331118,28.5995170271243,0.3559434464159561,foraging,0.48504690201605993,0.30423096040800546,881.8650169849398,1380.9063875762347
summer_20210802-1_T1S2,summer,20210802-1,T1S2,953862.365573,2865190.531122,33.29141134636762,0.4597880098861133,foraging,0.5916634013692759,0.39397462673803246,564.3654516530648,753.0148005960556
summer_20210802-1_T2S1,summer,20210802-1,T2S1,18043.933105,93733.532102,19.250243429816297,2.1964578873118716,foraging,2.263606133060562,2.180450160088274,40.84435764101251,165.03739825002592
summer_20210802-1_T2S2,summer,20210802-1,T2S2,796025.199899,2563936.031122,31.04699923229569,0.51807259288614,foraging,0.6150618037451644,0.47440191979642776,489.604695276484,838.7002923610896
summer_20210802-2_T1S1,summer,20210802-2,T1S1,3538979.231556,6893892.664429,51.33499176475971,0.2263325319635237,foraging,0.24219922672948813,0.20959531821011237,857.1380332945814,703.1741485303969
summer_20210802-2_T1S2,summer,20210802-2,T1S2,12236340.832041,16720922.664292,73.17981834921137,0.12669430303413012,foraging,0.09360166508237719,0.21698874121271297,1145.3418763945183,973.1037666455464
summer_20210802-2_T2S2,summer,20210802-2,T2S2,13531686.499073,18509214.997792,73.10783574931308,0.11094079717155636,foraging,0.08302565539552526,0.18682965389786987,1123.4771401923165,929.9499266824547
summer_20210802-4_T1S1,summer,20210802-4,T1S1,535908.565299,2787631.364483,19.22451340327744,0.4354762442391349,foraging,1.0928853210356604,0.279013310485371,585.6866044325577,628.260632495714
summer_20210802-4_T2S1,summer,20210802-4,T2S1,66342.665999,233438.431182,28.419770327909728,3.431545226308685,foraging,5.349409986000915,2.67008809994664,354.894119992974,446.1604141666064
summer_20210802-5_T1S1,summer,20210802-5,T1S1,1061344.198362,1878094.131132,56.51176800825669,1.1847730794175453,foraging,1.1470119129801106,1.2338426823813684,1217.3744392935396,1007.7409278837391
summer_20210802-5_T1S2,summer,20210802-5,T1S2,9239469.13179,12477240.264442,74.05058278889527,0.14290895369603773,foraging,0.10407498194232027,0.2537275596391287,961.5975830476698,821.5117681578097
summer_20210802-5_T2S2,summer,20210802-5,T2S2,595217.832563,1798566.464452,33.094013722998845,0.7214740166469905,foraging,0.8240968117898352,0.6707132345446387,490.51711813562423,807.1018531791369
summer_20210802-6_T1S1,summer,20210802-6,T1S1,9695760.073086,15034024.183848,64.49211438347136,0.24994578049762267,foraging,0.20899802608037654,0.3243181970966572,2026.3947166239013,1731.2961920281218
summer_20210802-6_T1S2,summer,20210802-6,T1S2,9033304.981766,12725701.67104,70.98473007836714,0.21629033871288592,foraging,0.17351092924402556,0.320948501199768,1567.3771415309043,1185.0691832574757
summer_20210802-6_T2S1,summer,20210802-6,T2S1,5282653.867958,10743608.612316,49.17020024260935,0.2834024471556437,foraging,0.264729344662694,0.3014658704449632,1398.473496544367,1646.2914754684361
summer_20210802-6_T2S2,summer,20210802-6,T2S2,4559371.41159,6505280.042028,70.08724270336917,0.40698688725824056,foraging,0.33764435704891305,0.5694602659659349,1539.4460288135003,1108.1176462346316
summer_20210802-7_T2S1,summer,20210802-7,T2S1,11496339.33291,18581510.231156,61.86977909703945,0.24707078746148384,foraging,0.20242434802322734,0.3195137285224366,2327.138994118091,2263.8093709172404
summer_20210802-7_T2S2,summer,20210802-7,T2S2,9929283.798908,12817417.064372,77.46711953774202,0.2496635056459558,foraging,0.1668899540512129,0.5342355836230135,1657.097716961209,1542.9435606561997
summer_20210802-8_T1S1,summer,20210802-8,T1S1,3714951.298091,5957228.397812,62.36039731925413,0.4231596954172547,foraging,0.3902621846421731,0.47766350780202105,1449.8050094322705,1071.053944916875
summer_20210802-8_T1S2,summer,20210802-8,T1S2,170058.532485,548648.431142,30.995902445401473,1.6823089069424382,foraging,2.1152955274268366,1.487815948925279,359.7240531662919,563.2720893238896
summer_20210802-8_T2S1,summer,20210802-8,T2S1,254107.13188,494026.76449,51.43590391146583,1.7782563193622976,foraging,1.7295989555088491,1.8297910063703418,439.50342988699737,439.0027860014546
summer_20210802-8_T2S2,summer,20210802-8,T2S2,370741.865365,1252748.031122,29.59428840873548,1.2894220436934103,foraging,1.9791698782482479,0.999493913094851,733.7611325359753,881.5597939862497
summer_20210803-1_T1S2,summer,20210803-1,T1S2,18011933.999055,23144553.064378,77.82364148036774,0.09349369913511953,foraging,0.06034898180558048,0.2098086746591061,1087.0018771922867,1076.8680036254784
summer_20210803-1_T2S1,summer,20210803-1,T2S1,8524665.632362,10393959.831124,82.01557222527909,0.24458856360172493,foraging,0.20775421996665527,0.41256665045635016,1771.0352589279216,771.2084463007253
summer_20210803-1_T2S2,summer,20210803-1,T2S2,2341587.499184,5426784.530982,43.14870962382359,0.28513279100136757,foraging,0.29704637795340044,0.2760906760278989,695.5600852935681,851.7941341883768
summer_20210803-2_T1S1,summer,20210803-2,T1S1,4235414.332109,25360660.331062,16.70072575721311,0.14962644502908024,foraging,0.3285575633743857,0.1137524285495771,1391.577412838684,2403.0480360881406
summer_20210803-2_T1S2,summer,20210803-2,T1S2,4590029.233559,26737091.364332,17.167272127746187,0.08455518609236216,foraging,0.12887851034944664,0.07536907585944563,591.5561300814962,1669.2036057980858
summer_20210803-2_T2S1,summer,20210803-2,T2S1,238612.132763,2099145.664472,11.367106952199924,0.4082526079424732,foraging,1.0518447221889924,0.3257123664512333,250.98291249702072,605.9987794748091
summer_20210803-2_T2S2,summer,20210803-2,T2S2,1562832.96626,11308499.831112,13.819984875096576,0.1514091086771889,foraging,0.37762490760539863,0.11513272934301609,590.1646544866036,1122.0452254182055
summer_20210803-3_T1S1,summer,20210803-3,T1S1,9877312.364765,21927098.164402,45.04614468685385,0.211854557011285,foraging,0.21876786977690788,0.20618765547487503,2160.8385851607513,2484.517083001595
summer_20210803-3_T1S2,summer,20210803-3,T1S2,7751513.732114,12344976.497666,62.790834260231584,0.21656258307029932,foraging,0.17238820490765283,0.2911072820070724,1336.269537596153,1337.1904606805329
summer_20210803-3_T2S1,summer,20210803-3,T2S1,10316373.665038,18330005.731378,56.28134445903659,0.2123305466097093,foraging,0.18394302496984402,0.24887530911400488,1897.6249786663263,1994.3951576362692
summer_20210803-3_T2S2,summer,20210803-3,T2S2,29188449.666694,39246256.431462,74.37257033079696,0.10535927395810342,foraging,0.07443019103435927,0.19511760808310138,2172.5018846888147,1962.4551985035685
summer_20210803-4_T2S1,summer,20210803-4,T2S1,611721.365983,1535987.664456,39.82592960469204,1.5116209787139234,foraging,1.8172686014405113,1.3093295161855767,1111.6620312312057,1210.1691454062868
summer_20210803-4_T2S2,summer,20210803-4,T2S2,17321.866375,45292.532567,38.244419981100066,6.3120789825835075,foraging,7.496263789638954,5.578728877501407,129.84927967587709,156.0407632082627
winter_20200625-3_T1S1,winter,20200625-3,T1S1,992.099975,4789.633151,20.71348564123048,21.499155344270257,foraging,28.72661585719601,19.610991880813764,28.499674873758764,74.4733922816569
winter_20200625-3_T1S2,winter,20200625-3,T1S2,100450.299805,1047004.031126,9.59407001489486,1.103151910075664,foraging,4.125359668289856,0.7824287801145815,414.3936154831714,740.6108813103954
winter_20200625-3_T2S1,winter,20200625-3,T2S1,7785.933173,13725.933004,56.724254524126195,12.57757934233167,foraging,10.71846547863212,15.01443737525954,83.45325593373715,89.18575547160175
winter_20200625-3_T2S2,winter,20200625-3,T2S2,75204.599588,328613.231126,22.88544479183321,3.653866024914776,foraging,6.235863373640333,2.8876013733531143,468.96560810009606,731.743112448662
winter_20200804-2_T1S1,winter,20200804-2,T1S1,1959478.69919,4094310.031092,47.858581404676485,0.4146418532993849,foraging,0.38576513593236406,0.4411466697397522,755.8985667496023,941.773732524647
winter_20200804-2_T1S2,winter,20200804-2,T1S2,1605215.798407,2166570.031122,74.09018750138014,0.58986412272544,foraging,0.4380263617019877,1.024050521589444,703.1268359227696,574.8550948082379
winter_20200804-2_T2S1,winter,20200804-2,T2S1,10771.999822,62307.032392,17.288577883518467,3.7828834800428455,foraging,5.657084966548,3.3911325278802926,60.93811825269393,174.76212527349733
winter_20200804-2_T2S2,winter,20200804-2,T2S2,6661843.266503,10366393.364502,64.26384791952215,0.20670468474876172,foraging,0.12946548073740155,0.3456029200381337,862.4787410950323,1280.3033312960088
winter_20201031-1_T1S1,winter,20201031-1,T1S1,387424.299564,1121896.997792,34.53296517652582,0.7687577261851527,foraging,0.7939799193763957,0.7554533643563731,307.60711413228125,554.8598709042458
